id,name,host_id,neighbourhood_cleansed,property_type,room_type,square_feet,availability_30,review_scores_value,price
6552654,"Quaint Renovated Rowhouse",20582119,"Back Bay","Apartment","Entire home/apt",,7,9,"180.00"
8584276,"Back Bay 345",3521413,"Back Bay","Condominium","Entire home/apt",,29,9,"189.00"
1264217,"Large 1 Bedroom on St. Botolph",1798561,"Back Bay","Apartment","Entire home/apt",,10,10,"165.00"
9698823,"Charming Back Bay flat on Newbury!",2268578,"Back Bay","Apartment","Entire home/apt",,0,,"165.00"
48612,"Large, Bright 2 Bedroom in Back Bay",206505,"Back Bay","Apartment","Entire home/apt",,7,9,"375.00"
5455293,"Amazing Boston Back Bay! GS2",4962900,"Back Bay","Apartment","Entire home/apt",,18,9,"298.00"
9992532,"Lux 2BR Back Bay Apt.-Logan Airport",30283594,"Back Bay","Apartment","Entire home/apt",,29,,"319.00"
7961477,"Beautiful Back Bay One Bed Apt.",41998307,"Back Bay","Apartment","Entire home/apt",,0,10,"245.00"
1964878,"Lux 2BR in Post-War building",9419684,"Back Bay","Apartment","Entire home/apt",,30,9,"363.00"
1329627,"[1274]1BR Half Block from Newbury",25188,"Back Bay","Apartment","Entire home/apt",,13,8,"259.00"
5454513,"Beautiful Back Bay Condo! GS2",4962900,"Back Bay","Apartment","Entire home/apt",,26,9,"276.00"
13592,"[1279] 2 BR/1.5 BA, Bi-Level Suite",25188,"Back Bay","Apartment","Entire home/apt",,19,7,"359.00"
47725,"[1356-S] Half-Block to Pru Center",25188,"Back Bay","Apartment","Private room",,26,,"259.00"
10811,"Back Bay Studio on Marlborough St-",38997,"Back Bay","Condominium","Entire home/apt",,30,9,"165.00"
7731797,"Classy Studio in Historic Back Bay",12243051,"Back Bay","","Entire home/apt",,16,9,"199.00"
47722,"[1356-1] Half Block to Pru Center",25188,"Back Bay","Apartment","Private room",,28,,"479.00"
14711359,"Best location in Boston (Back Bay) opposite MIT",81799793,"Back Bay","Apartment","Private room",,3,9,"135.00"
9992751,"",30283594,"Back Bay","Apartment","Entire home/apt",,29,,"319.00"
14322091,"Cute and cozy apt right on Newbury!",29537980,"Back Bay","Apartment","Private room",,3,10,"107.00"
13433298,"Centrally located brownstone on historic Beacon St",76620224,"Back Bay","Condominium","Entire home/apt",,0,10,"150.00"
7240149,"Historic Apartment on Commonwealth",35950087,"Back Bay","Apartment","Entire home/apt",,0,,"300.00"
12286410,"Back Bay Vacation Rental M234  $225 NOW",32532791,"Back Bay","Apartment","Entire home/apt",,4,10,"285.00"
2374089,"Cozy Back Bay Studio Apartment",11356547,"Back Bay","Apartment","Entire home/apt",,6,10,"195.00"
1948096,"2 Br Duplex PH - South End/Back Bay",10074105,"Back Bay","Apartment","Entire home/apt",,0,9,"385.00"
9238963,"Large, open studio in the Back Bay",22779296,"Back Bay","Apartment","Entire home/apt",,0,10,"110.00"
9631816,"Stylish large studio in Back Bay",11082983,"Back Bay","Apartment","Entire home/apt",,0,,"105.00"
10860611,"Room in charming apt",7845075,"Back Bay","Apartment","Private room",,0,10,"120.00"
12154934,"Back Bay, Newbury St. 1BR",65268598,"Back Bay","Apartment","Entire home/apt",,13,8,"163.00"
7125052,"Private Room Back Bay",37320933,"Back Bay","Apartment","Private room",,0,,"275.00"
4044840,"Lux 1BR in Post-War Back Bay bldg",9419684,"Back Bay","Apartment","Entire home/apt",,4,9,"298.00"
13711334,"Back Bay Vacation Rental Too  M234-2 $185 NOW",32532791,"Back Bay","Apartment","Entire home/apt",,6,6,"225.00"
11122394,"Modern 2BR Penthouse w/Deck",50587785,"Back Bay","Apartment","Entire home/apt",,2,10,"450.00"
9991857,"2BR Lux BackBay Apt. by Fenway Park",30283594,"Back Bay","Apartment","Entire home/apt",,24,10,"319.00"
1341072,"Cozy, One bedroom Condo, Back Bay",4161865,"Back Bay","Apartment","Entire home/apt",,0,9,"175.00"
56937,"[1250]Beautiful 2BRs in Back Bay",25188,"Back Bay","Apartment","Entire home/apt",,29,8,"299.00"
9144588,"Back Bay Gem 2",47618394,"Back Bay","Apartment","Entire home/apt",,4,10,"165.00"
1498719,"Stylish studio in prime Back Bay!",8008692,"Back Bay","Apartment","Entire home/apt",,10,9,"250.00"
1717816,"Modern Comfort with Amazing Views",4195134,"Back Bay","Apartment","Entire home/apt",,5,10,"99.00"
11590000,"Swanky Studio in Historic Back Bay",12243051,"Back Bay","Apartment","Entire home/apt",,8,9,"209.00"
6895050,"Beautiful Condo/Large Private Deck",36130440,"Back Bay","Condominium","Private room",,19,10,"250.00"
10138904,"Elegant 3BR 2Bath Back Bay Apts.",51673899,"Back Bay","Apartment","Entire home/apt",,9,9,"330.00"
11121872,"Room in Exclusive Flat w/Deck",50587785,"Back Bay","Apartment","Private room",,4,10,"150.00"
6121709,"Great Room In Heart of Back Bay",19044311,"Back Bay","Apartment","Private room",,24,10,"139.00"
4065578,"Comfortable and Casual Copely Home",16779145,"Back Bay","Apartment","Entire home/apt",,3,9,"200.00"
9974833,"Beautiful 1BR-Top BackBay location",15222708,"Back Bay","Apartment","Entire home/apt",,5,,"249.00"
14397533,"Cozy, exposed brick 1bd in the heart of Back Bay",23000895,"Back Bay","Apartment","Entire home/apt",,0,,"300.00"
9809914,"BACK BAY, MIT, BU, Green Line, BEST",21184200,"Back Bay","Apartment","Entire home/apt",,11,9,"105.00"
4490826,"Lux 2BR in Post-War building",9419684,"Back Bay","Apartment","Entire home/apt",,30,8,"363.00"
1551205,"2 bed/2 bath in the heart of Boston",8261931,"Back Bay","Apartment","Entire home/apt",,25,9,"464.00"
3601254,"Studio in Back bay",17194624,"Back Bay","Apartment","Entire home/apt",,7,8,"97.00"
9346513,"Superb 1BR Back Bay Condo",28358624,"Back Bay","Condominium","Entire home/apt",,22,10,"250.00"
4870883,"Entire Back Bay Studio",25056412,"Back Bay","Apartment","Entire home/apt",,0,9,"150.00"
8351880,"Spacious and clean room in Back bay",25296328,"Back Bay","Apartment","Private room",,13,9,"151.00"
12441,"[1300] 3 Bedroom-Back Bay-Penthouse",25188,"Back Bay","Apartment","Entire home/apt",,7,8,"399.00"
7860369,"Private Room in Modern Back Bay Apt",21975471,"Back Bay","Apartment","Private room",,28,,"210.00"
11905849,"Back Bay 1 Bedroom near the Pru",18202088,"Back Bay","Apartment","Entire home/apt",,0,10,"207.00"
5581575,"2 BR: Back Bay/S End - In the Middle of It All!",28766987,"Back Bay","Apartment","Entire home/apt",,3,10,"315.00"
11201204,"Stylish Back Bay Studio",39051883,"Back Bay","Apartment","Entire home/apt",,8,10,"105.00"
12626504,"Charming Back Bay Brownstone",6723877,"Back Bay","Apartment","Entire home/apt",,0,9,"190.00"
1372816,"[1273-1]Fab Studio Close to Newbury",25188,"Back Bay","Apartment","Entire home/apt",,11,9,"209.00"
13218392,"Back Bay Studio - PrudentialCenter/Copley/Symphony",3041265,"Back Bay","Apartment","Entire home/apt",,0,9,"145.00"
12268144,"Cozy Room, Back Bay near Newbury St",28974969,"Back Bay","Apartment","Private room",,0,10,"200.00"
12205324,"1BR in the heart of Back Bay",65632036,"Back Bay","Apartment","Entire home/apt",,0,,"450.00"
14603013,"Back Bay Pied a Terre. Fabulous location!",16708213,"Back Bay","Condominium","Entire home/apt",,7,10,"170.00"
13872339,"Live Local- Elegant Boston Brownstone.",76562235,"Back Bay","Apartment","Entire home/apt",,27,10,"329.00"
12020829,"Back Bay 2 Bedroom near the Pru",18202088,"Back Bay","Apartment","Entire home/apt",,0,9,"297.00"
1776190,"[1250-2C] Beautiful 2BRs in Back Bay Near The Pru",25188,"Back Bay","Apartment","Entire home/apt",,29,8,"349.00"
14822424,"Beautiful One Bedroom on Coveted Beacon Street!",18776251,"Back Bay","Condominium","Entire home/apt",,6,,"200.00"
29155,"[1426-2]NEW 3 BR-Bi-Level  Back Bay",25188,"Back Bay","Apartment","Entire home/apt",,5,9,"451.00"
13674964,"Boston Back Bay Penthouse",12096454,"Back Bay","Apartment","Private room",,2,10,"179.00"
9677207,"Beautiful Brownstone near Copley Sq",157679,"Back Bay","Apartment","Entire home/apt",,0,10,"150.00"
8497555,"Entire home w/patio -best location",10132799,"Back Bay","Apartment","Entire home/apt",,0,8,"139.00"
10070404,"New Back Bay Brownstone 2 Bedroom",51673899,"Back Bay","Apartment","Entire home/apt",,20,9,"174.00"
12953937,"Charming south end brownstone",44792241,"Back Bay","Apartment","Entire home/apt",,3,10,"196.00"
2108738,"Back Bay Studio",10750832,"Back Bay","Apartment","Entire home/apt",,0,9,"150.00"
1811776,"Designer Flat in Best Location",825370,"Back Bay","Apartment","Entire home/apt",,16,9,"189.00"
1090413,"Back Bay-Ctr BOSTON-Lge Rm Pvt Bath",1984434,"Back Bay","House","Private room",,15,9,"120.00"
8206659,"Beautiful Back Bay 1BR",11460448,"Back Bay","Apartment","Entire home/apt",,0,,"250.00"
10084216,"Private Boston-Back Bay Top Floor w/ Private Deck",51745385,"Back Bay","Apartment","Entire home/apt",,0,9,"200.00"
10266928,"Back Bay Beacon One Bedroom suite",48494513,"Back Bay","Apartment","Entire home/apt",,2,8,"229.00"
14722711,"Charming One Bedroom near Symphony",4259723,"Back Bay","Apartment","Entire home/apt",,0,,"175.00"
11462476,"Back Bay Near Fenway, Hynes, the T",1369968,"Back Bay","Apartment","Entire home/apt",,1,9,"200.00"
10266397,"Boston Newbury One Bedroom Suite",48494513,"Back Bay","Apartment","Entire home/apt",,11,7,"249.00"
9414403,"Clean, Hospitable, Back Bay,",16492238,"Back Bay","Apartment","Private room",,6,10,"97.00"
14821064,"1 BR in the center of Newbury Street",21938320,"Back Bay","Apartment","Entire home/apt",,3,,"250.00"
14147343,"Brownstone Private Room in Backbay w/ roofdeck",34523300,"Back Bay","Apartment","Private room",,0,,"102.00"
8822499,"Beautiful Back Bay apartment 4 you!",45980822,"Back Bay","Apartment","Entire home/apt",,29,10,"200.00"
10228457,"Spacious Back Back Studio Steps from Public Garden",15338241,"Back Bay","Apartment","Entire home/apt",,0,10,"200.00"
14917151,"Charming Back Bay Studio Loft",40035856,"Back Bay","Apartment","Entire home/apt",,1,,"170.00"
9725178,"Back Bay/Copley Sq Brownstone 1 Bed",3023813,"Back Bay","Apartment","Entire home/apt",,1,10,"205.00"
6009031,"Three blocks from marathon finish",28075283,"Back Bay","Apartment","Private room",,0,6,"220.00"
7971930,"Gem in the Heart of the Back Bay",1848513,"Back Bay","Apartment","Entire home/apt",,0,,"225.00"
5989418,"2BR+2BA Back Bay, MIT, Harvard, BU",5809176,"Back Bay","Apartment","Entire home/apt",,0,,"975.00"
6677469,"south end/back bay brownstone",34949685,"Back Bay","Apartment","Entire home/apt",,0,10,"295.00"
3302294,"Back Bay Quiet Renovated Studio Apt",1369968,"Back Bay","Apartment","Entire home/apt",,8,9,"245.00"
12362389,"Stunning 2-bed w/ private entrance!",2025724,"Back Bay","Apartment","Entire home/apt",,0,,"600.00"
6759004,"Newbury Street By Maverick, Ten",22348222,"Back Bay","Apartment","Entire home/apt",,13,9,"150.00"
13017460,"Saint Botolph Street, Lux South End/Back Bay 1bd*",22541573,"Back Bay","Apartment","Entire home/apt",,13,10,"232.00"
4516065,"Lux 1BR in Post-War Back Bay bldg",9419684,"Back Bay","Apartment","Entire home/apt",,4,9,"298.00"
12264926,"A studio in the heart of Back Bay",34078385,"Back Bay","Apartment","Entire home/apt",,0,,"329.00"
12797493,"Back Bay Shared Room with Young Entrepreneur",33597924,"Back Bay","Other","Shared room",,0,9,"40.00"
5992501,"Back Bay 1-Bedroom next to Newbury",1538079,"Back Bay","Condominium","Entire home/apt",,2,10,"235.00"
5791960,"Back Bay - Newbury St 1 bedroom",814298,"Back Bay","Apartment","Entire home/apt",,4,9,"194.00"
10264774,"Copley Garrison Two Bedroom Suite",48494513,"Back Bay","Apartment","Entire home/apt",,7,9,"299.00"
5021859,"Living Room sofa bed for female",25911903,"Back Bay","Apartment","Private room",,12,,"50.00"
14442491,"Cozy apartment in the heart of Back Bay",25424192,"Back Bay","Apartment","Entire home/apt",,0,,"300.00"
9855805,"Back Bay Beacon Two Bedroom",48494513,"Back Bay","Apartment","Entire home/apt",,4,9,"229.00"
7740436,"Cozy apartment in heart of Back Bay",19911253,"Back Bay","Apartment","Entire home/apt",,0,9,"175.00"
6921241,"1 BR on Newbury St",36275619,"Back Bay","Apartment","Entire home/apt",,0,10,"230.00"
4972820,"Beautiful 1 Bedroom on Beacon",4195134,"Back Bay","Apartment","Entire home/apt",,30,,"130.00"
12263690,"Lux 2BR Back Bay Apt Near South End",30283594,"Back Bay","Apartment","Entire home/apt",,26,,"319.00"
9920084,"Lux 2BR Back Bay Apt Near South End",30283594,"Back Bay","Apartment","Entire home/apt",,29,7,"319.00"
754845,"[1273-S]Fab Studio close to Newbury",25188,"Back Bay","Apartment","Entire home/apt",,8,9,"209.00"
4777111,"Charming Back Bay Loft",24595754,"Back Bay","Loft","Entire home/apt",,0,9,"160.00"
13015832,"Back Bay 2 Bedroom near Pru",18202088,"Back Bay","Apartment","Entire home/apt",,0,9,"257.00"
13015927,"Back Bay 1 Bd Furnished Suite",18202088,"Back Bay","Apartment","Entire home/apt",,0,10,"199.00"
13589343,"MODERN+QUIET BackBay/Copley/T/Common/CharlesRiver",25308015,"Back Bay","Condominium","Entire home/apt",,0,9,"159.00"
14713980,"Spacious 1BR/1BA Back Bay Brownstown",64829816,"Back Bay","Condominium","Entire home/apt",,4,,"185.00"
705900,"Carlyle Penthouse: by Spare Suite",508268,"Back Bay","Apartment","Entire home/apt",500,11,9,"229.00"
8577620,"Sunny apartment in Back Bay",1141071,"Back Bay","Apartment","Entire home/apt",,0,9,"169.00"
12390027,"Live Boston Well From Your Doorstep",33101721,"Back Bay","Apartment","Entire home/apt",,3,9,"175.00"
9231486,"Large 2 BR|2 BA + Patio in Back Bay",9410008,"Back Bay","Apartment","Entire home/apt",,11,10,"375.00"
10542140,"Classic Brownstone in Historic Area",54361238,"Back Bay","Apartment","Entire home/apt",,2,10,"350.00"
11885148,"Unique cozy apartment in Back Bay - Boston",409027,"Back Bay","Apartment","Entire home/apt",,2,8,"325.00"
10148425,"1 Bedroom Apt in Heart of Back Bay",6562905,"Back Bay","Apartment","Entire home/apt",,15,,"185.00"
10164759,"Back Bay Brownstone One Bedroom Apt",51673899,"Back Bay","Apartment","Entire home/apt",,17,8,"179.00"
6685682,"Amazing Newbury St 1 bedroom",814298,"Back Bay","Apartment","Entire home/apt",,12,9,"259.00"
11082235,"Back Bay Newbury St. Designer Apt.",57533988,"Back Bay","Apartment","Entire home/apt",,9,10,"299.00"
4020650,"VERY SMALL STUDIO FOR ONE",17194624,"Back Bay","Apartment","Entire home/apt",,14,9,"139.00"
4446413,"Lux 2BR in Post-War building",9419684,"Back Bay","Apartment","Entire home/apt",,30,8,"363.00"
7840797,"Gorgeous Boston Back Bay! GS3",4962900,"Back Bay","Apartment","Entire home/apt",,24,9,"218.00"
3528826,"Back Bay 1BR Apt / Heart of Boston!",10493424,"Back Bay","Apartment","Entire home/apt",,7,10,"239.00"
11589644,"Charming Studio–Heart of Back Bay!",12243051,"Back Bay","Apartment","Entire home/apt",,5,9,"139.00"
14636981,"Prudential luxury duplex apartment (Boston)",47552280,"Back Bay","Apartment","Private room",,0,,"80.00"
1775935,"[1250-2C]Elegant 2BRs in Back Bay",25188,"Back Bay","Apartment","Entire home/apt",,29,9,"299.00"
7804358,"Boston's Best Newbury Street Flat!!",23676983,"Back Bay","Apartment","Entire home/apt",,8,10,"225.00"
7007801,"Back Bay Apartment",36737151,"Back Bay","Apartment","Entire home/apt",,11,8,"115.00"
14367134,"Beacon Street Loft - Amazing Location",88129265,"Back Bay","Loft","Entire home/apt",,0,9,"100.00"
7264674,"Stunning Newbury Street Apartment",6055747,"Back Bay","Apartment","Entire home/apt",,0,9,"200.00"
13591607,"Lovely Back Bay Pearl 1BR",54952385,"Back Bay","Condominium","Private room",,7,10,"109.00"
8116523,"Brownstone in heart of Back Bay",42431392,"Back Bay","Townhouse","Entire home/apt",,0,9,"150.00"
13015353,"Marlborough St, steps to Newbury St",62106939,"Back Bay","Condominium","Entire home/apt",,24,9,"350.00"
9918713,"Lux 2BR Back Bay Apartment",30283594,"Back Bay","Apartment","Entire home/apt",,29,8,"319.00"
2331886,"1 Bedroom in Back Bay—best place to stay!",11909974,"Back Bay","Apartment","Entire home/apt",,7,,"225.00"
12489916,"Penthouse in Back Bay",65907845,"Back Bay","Apartment","Entire home/apt",,0,10,"281.00"
693353,"[1716-1] Brand New 1BR - Back Bay",25188,"Back Bay","Apartment","Entire home/apt",,26,9,"249.00"
2429961,"Back Bay PH, private roof deck",3137257,"Back Bay","Apartment","Entire home/apt",,2,9,"170.00"
14423004,"2-Bedroom Boston Condo W/Washer & Dryer GS2",4962900,"Back Bay","Apartment","Entire home/apt",,14,,"119.00"
9343915,"Copley Garrison One Bedroom Suite",48494513,"Back Bay","Apartment","Private room",,21,8,"185.00"
9327506,"Luxury in Back Bay / South End",19642206,"Back Bay","Apartment","Entire home/apt",,0,10,"450.00"
22212,"[1275]2BR-Off Newbury St.- Back Bay",25188,"Back Bay","Apartment","Entire home/apt",1100,27,8,"285.00"
12621291,"Stylish studio in Back Bay",3715298,"Back Bay","Apartment","Entire home/apt",,2,10,"199.00"
12914154,"BOSTON COMMON",41538684,"Back Bay","Apartment","Entire home/apt",,0,9,"120.00"
414419,"Back Bay! Best Location in Boston!",2027295,"Back Bay","Loft","Entire home/apt",,6,9,"175.00"
